Legend: waktu, epoch 1970, epoch 1980, latitude, longitude, altitude, gx, gy, gz, ax, ay, az 
(2023-05-26_16-35-25.928, 1685093725.925185, 1369128925.925185, -7.313219, 112.78984866666667, 27.4, 0.0031129252165555954, -0.004543166607618332, -0.006723485887050629, 0.7515454292297363, 0.030426952987909317, -9.873298645019531) 
(2023-05-26_16-35-26.007, 1685093726.005342, 1369128926.005342, -7.313219, 112.78984866666667, 27.4, 0.0007078815251588821, -0.002754492685198784, 0.00546648632735014, 0.7134377956390381, -0.017288625240325928, -9.79185962677002) 
(2023-05-26_16-35-26.100, 1685093726.099909, 1369128926.099909, -7.313219, 112.78984866666667, 27.4, -0.009117165580391884, 0.0033479053527116776, -8.141621947288513e-05, 0.7990528345108032, 0.011309675872325897, -9.801518440246582) 
(2023-05-26_16-35-26.180, 1685093726.179441, 1369128926.179441, -7.313219, 112.78984866666667, 27.4, -0.008507249876856804, 0.0076690660789608955, -0.007415911182761192, 0.8181577920913696, -0.050857074558734894, -9.820735931396484) 
(2023-05-26_16-35-26.259, 1685093726.257484, 1369128926.257484, -7.313219, 112.78984866666667, 27.4, -0.010967141948640347, 0.013203487731516361, -0.015375838615000248, 0.823013186454773, -0.13213372230529785, -9.84473991394043) 
(2023-05-26_16-35-26.353, 1685093726.350972, 1369128926.350972, -7.313219, 112.78984866666667, 27.4, -0.002933735027909279, 0.0064291078597307205, 0.00542339775711298, 0.7800283432006836, 0.006546489894390106, -9.801499366760254) 
(2023-05-26_16-35-26.449, 1685093726.447508, 1369128926.447508, -7.313219, 112.78984866666667, 27.4, -0.002306399866938591, 0.011967445723712444, 0.0011361762881278992, 0.7183520793914795, -0.12248515337705612, -9.849407196044922) 
(2023-05-26_16-35-26.542, 1685093726.541439, 1369128926.541439, -7.313219, 112.78984866666667, 27.4, -0.001766769215464592, 0.00032790564000606537, -0.003095792606472969, 0.7277134656906128, -0.02208101749420166, -9.791878700256348) 
(2023-05-26_16-35-26.620, 1685093726.619635, 1369128926.619635, -7.313219, 112.78984866666667, 27.4, 0.006249293684959412, -0.0015012118965387344, 0.00609301682561636, 0.7943507432937622, -0.026936843991279602, -9.820694923400879) 
(2023-05-26_16-35-26.699, 1685093726.697622, 1369128926.697622, -7.313219, 112.78984866666667, 27.4, -0.0029203444719314575, 0.006417332217097282, 0.009084862656891346, 0.8988586664199829, 0.020828694105148315, -9.72498893737793) 
(2023-05-26_16-35-26.793, 1685093726.792004, 1369128926.792004, -7.313219, 112.78984866666667, 27.4, -0.010946707800030708, 0.005790507420897484, 0.0005141915753483772, 0.794277548789978, -0.01734195649623871, -9.763213157653809) 
(2023-05-26_16-35-26.873, 1685093726.87151, 1369128926.87151, -7.313219, 112.78984866666667, 27.4, -0.006627155467867851, 0.013809513300657272, -0.006208410952240229, 0.8609645366668701, -0.06044556945562363, -9.806422233581543) 
(2023-05-26_16-35-26.968, 1685093726.966868, 1369128926.966868, -7.313219, 112.78984866666667, 27.4, -0.012135173194110394, 0.006364356726408005, 0.010881871916353703, 0.746841549873352, 0.006514191627502441, -9.902047157287598) 
(2023-05-26_16-35-27.047, 1685093727.046942, 1369128927.046942, -7.313219, 112.78984866666667, 27.4, -0.006599515676498413, 0.011320199817419052, 0.004783878102898598, 0.7277874946594238, -0.00778825581073761, -9.86850643157959) 
(2023-05-26_16-35-27.133, 1685093727.126479, 1369128927.126479, -7.3132185, 112.78984866666667, 27.3, 0.001330716535449028, -0.00029344484210014343, 0.004240351729094982, 0.7324178218841553, -0.01727895438671112, -9.748773574829102) 
(2023-05-26_16-35-27.222, 1685093727.221919, 1369128927.221919, -7.3132185, 112.78984866666667, 27.3, 0.001356637105345726, 0.0021487586200237274, 0.007893924601376057, 0.7514898777008057, -0.01731906086206436, -9.78711223602295) 
(2023-05-26_16-35-27.315, 1685093727.314498, 1369128927.314498, -7.3132185, 112.78984866666667, 27.3, 0.0007213130593299866, 0.00031494535505771637, 0.004846375435590744, 0.760873556137085, 0.06396263837814331, -9.734386444091797) 
(2023-05-26_16-35-27.396, 1685093727.394046, 1369128927.394046, -7.3132185, 112.78984866666667, 27.3, -0.010978423058986664, 0.003969650715589523, -0.00558233167976141, 0.8656562566757202, -0.04130389541387558, -9.763307571411133) 
(2023-05-26_16-35-27.474, 1685093727.47324, 1369128927.47324, -7.3132185, 112.78984866666667, 27.3, -0.007896003313362598, 0.011372807435691357, -0.013527944684028625, 0.7420188188552856, -0.017334148287773132, -9.825420379638672) 
(2023-05-26_16-35-27.710, 1685093727.706749, 1369128927.706749, -7.3132185, 112.78984866666667, 27.3, -0.0005247443914413452, -0.000293046236038208, 0.0011823857203125954, 0.6802480220794678, -0.05076248198747635, -9.863688468933105) 
(2023-05-26_16-35-27.835, 1685093727.834432, 1369128927.834432, -7.3132185, 112.78984866666667, 27.3, -0.002962745726108551, 0.006454626098275185, -0.0025097765028476715, 0.7039369344711304, 0.035266097635030746, -9.844503402709961) 
(2023-05-26_16-35-27.929, 1685093727.928939, 1369128927.928939, -7.3132185, 112.78984866666667, 27.3, -0.0029860474169254303, -0.00030363909900188446, 0.0005631502717733383, 0.7371937036514282, -0.007738031446933746, -9.772722244262695) 
(2023-05-26_16-35-28.023, 1685093728.02269, 1369128928.02269, -7.3132185, 112.78984866666667, 27.3, -0.0010840687900781631, 0.0070500560104846954, 0.006038413383066654, 0.7276651859283447, 0.0639420598745346, -9.815775871276855) 
(2023-05-26_16-35-28.102, 1685093728.101749, 1369128928.101749, -7.3132185, 112.78984866666667, 27.3, -0.0035861358046531677, -0.004017196595668793, 0.009726404212415218, 0.8324481248855591, 0.0016738921403884888, -9.87819766998291) 
(2023-05-26_16-35-28.180, 1685093728.179089, 1369128928.179089, -7.3132185, 112.78984866666667, 27.3, -0.0047655124217271805, 0.008873672224581242, 0.005408761091530323, 0.8322666883468628, 0.05432569235563278, -9.758421897888184) 
(2023-05-26_16-35-28.291, 1685093728.29066, 1369128928.29066, -7.3132185, 112.78984866666667, 27.3, 4.535168409347534e-05, -0.0033318698406219482, -0.006738673429936171, 0.7229535579681396, 0.030478328466415405, -9.830159187316895) 
(2023-05-26_16-35-28.404, 1685093728.402176, 1369128928.402176, -7.3132185, 112.78984866666667, 27.3, -0.005455419421195984, -0.002772141247987747, 0.001172293908894062, 0.851402759552002, -0.012635558843612671, -9.801591873168945) 
(2023-05-26_16-35-28.515, 1685093728.513369, 1369128928.513369, -7.3132185, 112.78984866666667, 27.3, 0.0013182684779167175, 0.0034150071442127228, -0.004314906429499388, 0.8513619899749756, -0.0030582472681999207, -9.772848129272461) 
(2023-05-26_16-35-28.593, 1685093728.592949, 1369128928.592949, -7.3132185, 112.78984866666667, 27.3, -0.0030276700854301453, -0.0088945422321558, 0.0012010186910629272, 0.8132911920547485, -0.012572914361953735, -9.75365161895752) 
(2023-05-26_16-35-28.824, 1685093728.82074, 1369128928.82074, -7.313218, 112.7898485, 27.2, -0.007267024368047714, 0.0058171916753053665, -0.001913296990096569, 0.7039445638656616, 0.0018187016248703003, -9.82536506652832) 
(2023-05-26_16-35-28.939, 1685093728.937274, 1369128928.937274, -7.313218, 112.7898485, 27.2, 6.680935621261597e-05, -0.0008857380598783493, -0.004305589944124222, 0.7848818302154541, -0.1033947691321373, -9.8015718460083) 
(2023-05-26_16-35-29.017, 1685093729.015509, 1369128929.015509, -7.313218, 112.7898485, 27.2, 0.004400525242090225, -0.0015067029744386673, 0.004865785129368305, 0.7705601453781128, -0.0030254200100898743, -9.835022926330566) 
(2023-05-26_16-35-29.112, 1685093729.110678, 1369128929.110678, -7.313218, 112.7898485, 27.2, -0.0029150620102882385, 0.000866428017616272, 0.018256284296512604, 0.8608160018920898, 0.07818539440631866, -9.782388687133789) 
(2023-05-26_16-35-29.188, 1685093729.187511, 1369128929.187511, -7.313218, 112.7898485, 27.2, -0.00846171472221613, 0.008245267905294895, 0.004176754504442215, 0.7895394563674927, -0.02690339833498001, -9.77279281616211) 
(2023-05-26_16-35-29.268, 1685093729.266366, 1369128929.266366, -7.313218, 112.7898485, 27.2, -0.009090733714401722, 0.010719666257500648, -0.003156316466629505, 0.9227917194366455, -0.060490988194942474, -9.792121887207031) 
(2023-05-26_16-35-29.376, 1685093729.374417, 1369128929.374417, -7.313218, 112.7898485, 27.2, -0.004754742607474327, 0.013177955523133278, 0.0023437244817614555, 0.780109167098999, -0.0794941708445549, -9.806342124938965) 
(2023-05-26_16-35-29.471, 1685093729.470158, 1369128929.470158, -7.313218, 112.7898485, 27.2, -0.006038431078195572, 0.002126794308423996, 0.002984992228448391, 0.8704632520675659, -0.07955584675073624, -9.777705192565918) 
(2023-05-26_16-35-29.565, 1685093729.564263, 1369128929.564263, -7.313218, 112.7898485, 27.2, -0.012746644206345081, 0.0192995835095644, -0.006248652469366789, 0.7896436452865601, -0.022182084619998932, -9.868584632873535) 
(2023-05-26_16-35-29.658, 1685093729.657528, 1369128929.657528, -7.313218, 112.7898485, 27.2, -0.004760188981890678, 0.006403988227248192, 0.01029860507696867, 0.7706434726715088, -0.07951217144727707, -9.84943962097168) 
(2023-05-26_16-35-29.749, 1685093729.749967, 1369128929.749967, -7.313218, 112.7898485, 27.2, -0.004162801429629326, 0.008271166123449802, 0.0029720040038228035, 0.7468905448913574, -0.09861960262060165, -9.863792419433594) 
(2023-05-26_16-35-29.828, 1685093729.827724, 1369128929.827724, -7.313218, 112.7898485, 27.2, 0.0019088387489318848, -0.003955576568841934, -0.0006275130435824394, 0.7800997495651245, -0.03171299397945404, -9.835051536560059) 
(2023-05-26_16-35-29.908, 1685093729.906278, 1369128929.906278, -7.313218, 112.7898485, 27.2, 0.002552660182118416, -0.0008967351168394089, 0.003026333637535572, 0.8323767185211182, 0.03993336856365204, -9.844645500183105) 
(2023-05-26_16-35-30.001, 1685093729.999694, 1369128929.999694, -7.313218, 112.7898485, 27.2, -0.001069817692041397, 0.0045725200325250626, 0.013369233347475529, 0.8133325576782227, -0.041260942816734314, -9.768037796020508) 
(2023-05-26_16-35-30.080, 1685093730.079018, 1369128930.079018, -7.313218, 112.7898485, 27.2, -0.011535515077412128, 0.011310791596770287, -0.00011606141924858093, 0.7609965801239014, 0.01611998677253723, -9.806262969970703) 
(2023-05-26_16-35-30.178, 1685093730.172537, 1369128930.172537, -7.3132175, 112.78984833333334, 27.2, -0.013346814550459385, 0.009423593059182167, 0.011477756313979626, 0.7657756805419922, -0.046004973351955414, -9.777565956115723) 
(2023-05-26_16-35-30.267, 1685093730.266782, 1369128930.266782, -7.3132175, 112.78984833333334, 27.2, -0.008400006219744682, 0.01681850291788578, 0.00903108436614275, 0.8228936195373535, 0.03514719381928444, -9.868587493896484) 
(2023-05-26_16-35-30.362, 1685093730.360644, 1369128930.360644, -7.3132175, 112.78984833333334, 27.2, -0.01893242821097374, 0.0069766901433467865, 0.0004810178652405739, 0.7278826236724854, -0.12250227481126785, -9.863785743713379) 
(2023-05-26_16-35-30.453, 1685093730.452735, 1369128930.452735, -7.3132175, 112.78984833333334, 27.2, -0.0035484228283166885, 0.012588403187692165, -0.0031420025043189526, 0.7467314004898071, -0.02209184318780899, -9.782320976257324) 
(2023-05-26_16-35-30.534, 1685093730.532158, 1369128930.532158, -7.3132175, 112.78984833333334, 27.2, -0.0018632449209690094, -0.004517244175076485, -0.022607820108532906, 0.685029149055481, -0.08422283083200455, -9.858924865722656) 
(2023-05-26_16-35-30.630, 1685093730.627039, 1369128930.627039, -7.3132175, 112.78984833333334, 27.2, -0.005987491458654404, 0.006395746022462845, 0.01090435404330492, 0.846648097038269, -0.0030775070190429688, -9.811159133911133) 
(2023-05-26_16-35-30.708, 1685093730.706567, 1369128930.706567, -7.3132175, 112.78984833333334, 27.2, -0.0030084438621997833, -0.0064464472234249115, 0.0030238591134548187, 0.7466422319412231, 0.07350854575634003, -9.777471542358398) 
(2023-05-26_16-35-30.786, 1685093730.785778, 1369128930.785778, -7.3132175, 112.78984833333334, 27.2, -0.0071807680651545525, 0.014368835836648941, 0.00965371634811163, 0.8037750720977783, 0.0017691850662231445, -9.763212203979492) 
(2023-05-26_16-35-30.866, 1685093730.864844, 1369128930.864844, -7.3132175, 112.78984833333334, 27.2, -0.012192376889288425, 0.0008684135973453522, 0.0029664570465683937, 0.7373557090759277, -0.09382259100675583, -9.849411010742188) 
(2023-05-26_16-35-30.944, 1685093730.943496, 1369128930.943496, -7.3132175, 112.78984833333334, 27.2, -0.0016670823097229004, 0.011948992498219013, 0.007851111702620983, 0.6802384853363037, -0.04597967118024826, -9.858896255493164) 
(2023-05-26_16-35-31.022, 1685093731.022857, 1369128931.022857, -7.3132175, 112.78984833333334, 27.2, 0.0006917901337146759, -0.004589090123772621, 0.0036416733637452126, 0.713443398475647, 0.02570679783821106, -9.830151557922363) 
(2023-05-26_16-35-31.117, 1685093731.117958, 1369128931.117958, -7.3132175, 112.78984833333334, 27.2, 0.001370927318930626, 0.0027524400502443314, 0.010943173430860043, 0.8608312606811523, 0.011290602385997772, -9.744110107421875) 
(2023-05-26_16-35-31.200, 1685093731.197398, 1369128931.197398, -7.3132175, 112.78984833333334, 27.2, -0.0023450125008821487, -0.005253612995147705, 0.014616801403462887, 0.8324476480484009, 0.020784594118595123, -9.89255428314209) 
(2023-05-26_16-35-31.295, 1685093731.292701, 1369128931.292701, -7.3132175, 112.78984833333334, 27.2, -0.004783837124705315, 0.007041037082672119, 0.002973702736198902, 0.8513590097427368, 0.006498575210571289, -9.777630805969238) 
(2023-05-26_16-35-31.374, 1685093731.372688, 1369128931.372688, -7.3132175, 112.78984833333334, 27.2, -0.012759337201714516, 0.004520731046795845, 0.010885545052587986, 0.7229083776473999, 0.0018371567130088806, -9.76791000366211) 
(2023-05-26_16-35-31.454, 1685093731.452221, 1369128931.452221, -7.313217166666667, 112.78984833333334, 27.1, -0.00901657622307539, 0.015584446489810944, 0.010253270156681538, 0.7469463348388672, -0.11298263818025589, -9.902119636535645) 
(2023-05-26_16-35-31.548, 1685093731.546664, 1369128931.546664, -7.313217166666667, 112.78984833333334, 27.1, -0.0017520077526569366, 0.002779928967356682, -0.002493441104888916, 0.6802768707275391, -0.06511088460683823, -9.878067016601562) 
(2023-05-26_16-35-31.626, 1685093731.625578, 1369128931.625578, -7.313217166666667, 112.78984833333334, 27.1, -0.0011376291513442993, 0.007097164168953896, -0.00860744807869196, 0.7278032302856445, 0.011313676834106445, -9.897232055664062) 
(2023-05-26_16-35-31.721, 1685093731.720362, 1369128931.720362, -7.313217166666667, 112.78984833333334, 27.1, -0.003041531890630722, -0.010731102898716927, -1.3548880815505981e-05, 0.8180686235427856, 0.04474332183599472, -9.815889358520508) 
(2023-05-26_16-35-31.799, 1685093731.797698, 1369128931.797698, -7.313217166666667, 112.78984833333334, 27.1, -0.014653639867901802, 0.0039390381425619125, -0.0019343560561537743, 0.7372541427612305, 0.05911577492952347, -9.878055572509766) 
(2023-05-26_16-35-31.897, 1685093731.892216, 1369128931.892216, -7.313217166666667, 112.78984833333334, 27.1, -0.004138847813010216, -0.0028424151241779327, 0.02497631311416626, 0.8656187057495117, 0.044713329523801804, -9.796783447265625) 
(2023-05-26_16-35-31.988, 1685093731.987121, 1369128931.987121, -7.313217166666667, 112.78984833333334, 27.1, -0.013340509496629238, 0.013731801882386208, 0.00719223078340292, 0.7658249139785767, -0.06514202803373337, -9.806317329406738) 
(2023-05-26_16-35-32.065, 1685093732.064726, 1369128932.064726, -7.313217166666667, 112.78984833333334, 27.1, -0.004843233153223991, 0.004628274589776993, -0.009833532385528088, 0.7706751823425293, -0.10341738909482956, -9.859033584594727) 
(2023-05-26_16-35-32.159, 1685093732.158229, 1369128932.158229, -7.313217166666667, 112.78984833333334, 27.1, -0.013963732868432999, 0.015584851615130901, 0.002302108332514763, 0.7657798528671265, -0.050784848630428314, -9.777568817138672) 
(2023-05-26_16-35-32.251, 1685093732.250881, 1369128932.250881, -7.313217166666667, 112.78984833333334, 27.1, -0.0005413051694631577, -0.003975983709096909, 0.0018044700846076012, 0.7753809690475464, -0.05084002763032913, -9.854216575622559) 
(2023-05-26_16-35-32.329, 1685093732.328428, 1369128932.328428, -7.313217166666667, 112.78984833333334, 27.1, -0.0029305629432201385, 0.010123820044100285, 0.0011398475617170334, 0.7087637186050415, 0.01133621484041214, -9.887632369995117) 
(2023-05-26_16-35-32.423, 1685093732.422545, 1369128932.422545, -7.313217166666667, 112.78984833333334, 27.1, 0.0031200088560581207, -0.00886315293610096, 0.001223500818014145, 0.7087211608886719, 0.03524728864431381, -9.868457794189453) 
(2023-05-26_16-35-32.503, 1685093732.501519, 1369128932.501519, -7.313217166666667, 112.78984833333334, 27.1, -0.0005047004669904709, -0.0033919308334589005, 0.01095616165548563, 0.7040252685546875, 0.020885486155748367, -9.911569595336914) 
(2023-05-26_16-35-32.599, 1685093732.595034, 1369128932.595034, -7.313217166666667, 112.78984833333334, 27.1, -0.008499182760715485, 0.010126974433660507, -0.008644293062388897, 0.8562979698181152, -0.10826646536588669, -9.849554061889648) 
(2023-05-26_16-35-32.676, 1685093732.674838, 1369128932.674838, -7.313217166666667, 112.78984833333334, 27.1, -0.004165934398770332, 0.0076576704159379005, 0.0029739774763584137, 0.8275580406188965, 0.011305153369903564, -9.768022537231445) 
(2023-05-26_16-35-32.755, 1685093732.753226, 1369128932.753226, -7.313216833333334, 112.78984816666667, 27.1, -0.012802128680050373, 0.008872121572494507, -0.006825351156294346, 0.589990496635437, -0.11763951927423477, -9.92589282989502) 
(2023-05-26_16-35-32.847, 1685093732.846706, 1369128932.846706, -7.313216833333334, 112.78984816666667, 27.1, -0.0029605552554130554, 0.003371443599462509, 0.00238204188644886, 0.9561182260513306, 0.020684946328401566, -9.878326416015625) 
(2023-05-26_16-35-32.926, 1685093732.925703, 1369128932.925703, -7.313216833333334, 112.78984816666667, 27.1, -0.0029977168887853622, -0.005223382264375687, 0.004240401089191437, 0.5469129085540771, -0.0027971938252449036, -9.782083511352539) 
(2023-05-26_16-35-33.023, 1685093733.021225, 1369128933.021225, -7.313216833333334, 112.78984816666667, 27.1, -0.0010693054646253586, 0.009502076543867588, 0.006640763022005558, 0.8656901121139526, 0.006453849375247955, -9.83033561706543) 
(2023-05-26_16-35-33.100, 1685093733.099925, 1369128933.099925, -7.313216833333334, 112.78984816666667, 27.1, -0.002391017973423004, -0.007678152993321419, 0.005471031181514263, 0.6944925785064697, -0.05076035112142563, -9.83975601196289) 
(2023-05-26_16-35-33.181, 1685093733.179937, 1369128933.179937, -7.313216833333334, 112.78984816666667, 27.1, -0.006639257073402405, 0.010122651234269142, -0.004365839064121246, 0.889447808265686, 0.0016706883907318115, -9.801626205444336) 
(2023-05-26_16-35-33.277, 1685093733.275331, 1369128933.275331, -7.313216833333334, 112.78984816666667, 27.1, -0.014067023992538452, 0.0015019327402114868, -0.006195923779159784, 0.7373031377792358, -0.0030196458101272583, -9.873303413391113) 
(2023-05-26_16-35-33.356, 1685093733.354839, 1369128933.354839, -7.313216833333334, 112.78984816666667, 27.1, -0.00474538654088974, 0.011937224306166172, 0.006619381718337536, 0.8229695558547974, -0.07000123709440231, -9.85428237915039) 
(2023-05-26_16-35-33.437, 1685093733.43442, 1369128933.43442, -7.313216833333334, 112.78984816666667, 27.1, -0.00299900583922863, -0.0015247426927089691, -0.001263636164367199, 0.6849002838134766, 0.025731820613145828, -9.830119132995605) 
(2023-05-26_16-35-33.528, 1685093733.52721, 1369128933.52721, -7.313216833333334, 112.78984816666667, 27.1, -0.00046706758439540863, 0.007051233202219009, 0.006650905124843121, 0.7372324466705322, -0.08897831290960312, -9.74403190612793) 
(2023-05-26_16-35-33.605, 1685093733.605728, 1369128933.605728, -7.313216833333334, 112.78984816666667, 27.1, -0.006086748093366623, -0.006458219140768051, 0.0017921291291713715, 0.7278150320053101, -0.0269135981798172, -9.878097534179688) 
(2023-05-26_16-35-33.700, 1685093733.700261, 1369128933.700261, -7.313216833333334, 112.78984816666667, 27.1, -0.0041413456201553345, 0.010717297904193401, 0.005405089817941189, 0.8990174531936646, 0.0064100176095962524, -9.854321479797363) 
(2023-05-26_16-35-33.780, 1685093733.77902, 1369128933.77902, -7.313216833333334, 112.78984816666667, 27.1, -0.0134509252384305, 0.0008876528590917587, -0.004971213638782501, 0.7657973766326904, -0.04601668566465378, -9.79672622680664) 
(2023-05-26_16-35-33.861, 1685093733.859049, 1369128933.859049, -7.313216833333334, 112.78984816666667, 27.1, -0.0065726544708013535, 0.0174590814858675, 0.003543657250702381, 0.7897038459777832, -0.14643245935440063, -9.825552940368652) 
(2023-05-26_16-35-33.952, 1685093733.951754, 1369128933.951754, -7.313216833333334, 112.78984816666667, 27.1, -0.002386903390288353, -0.00028676167130470276, -0.0037063113413751125, 0.7373906373977661, -0.08428627997636795, -9.887722969055176) 
(2023-05-26_16-35-34.034, 1685093734.030443, 1369128934.030443, -7.313216333333333, 112.78984816666667, 27.0, -0.006616508588194847, 0.008870143443346024, 0.0035712830722332, 0.7182565927505493, 0.05433794483542442, -9.901985168457031) 
(2023-05-26_16-35-34.127, 1685093734.125333, 1369128934.125333, -7.313216333333333, 112.78984816666667, 27.0, 0.0013043265789747238, -0.0045839883387088776, 0.003033677116036415, 0.6612080335617065, 0.01136913150548935, -9.901947021484375) 
(2023-05-26_16-35-34.206, 1685093734.204103, 1369128934.204103, -7.313216333333333, 112.78984816666667, 27.0, -0.0029805991798639297, 0.006470328196883202, -0.007391731254756451, 0.7847994565963745, 0.03997800499200821, -9.839802742004395) 
(2023-05-26_16-35-34.285, 1685093734.283689, 1369128934.283689, -7.313216333333333, 112.78984816666667, 27.0, -0.011648162268102169, -0.001531396061182022, -0.012889751233160496, 0.8466980457305908, 0.001673087477684021, -9.859054565429688) 
(2023-05-26_16-35-34.379, 1685093734.378762, 1369128934.378762, -7.313216333333333, 112.78984816666667, 27.0, -0.01525129284709692, 0.015629608184099197, -0.013568735681474209, 0.8181537389755249, -0.003078833222389221, -9.854236602783203) 
(2023-05-26_16-35-34.460, 1685093734.458006, 1369128934.458006, -7.313216333333333, 112.78984816666667, 27.0, -0.00853140838444233, 0.003376562148332596, -0.008012342266738415, 0.8086822032928467, -0.08909065276384354, -9.825538635253906) 
(2023-05-26_16-35-34.554, 1685093734.553081, 1369128934.553081, -7.313216333333333, 112.78984816666667, 27.0, -0.005956985056400299, 0.018077678978443146, 0.0029336875304579735, 0.6993410587310791, -0.0747019574046135, -9.902043342590332) 
(2023-05-26_16-35-34.631, 1685093734.630721, 1369128934.630721, -7.313216333333333, 112.78984816666667, 27.0, -0.002362394705414772, -0.003389570862054825, 0.007287950254976749, 0.7752388715744019, 0.049566589295864105, -9.806258201599121) 
(2023-05-26_16-35-34.711, 1685093734.710261, 1369128934.710261, -7.313216333333333, 112.78984816666667, 27.0, 0.00135800801217556, 0.004612555727362633, 0.004834811203181744, 0.7895517349243164, 0.02086605131626129, -9.820659637451172) 
(2023-05-26_16-35-34.806, 1685093734.80514, 1369128934.80514, -7.313216333333333, 112.78984816666667, 27.0, 7.041357457637787e-05, 0.0015760939568281174, -0.00675445981323719, 0.8990111351013184, -0.06047307699918747, -9.79688549041748) 
(2023-05-26_16-35-34.882, 1685093734.882342, 1369128934.882342, -7.313216333333333, 112.78984816666667, 27.0, -0.0066625140607357025, 0.006445605307817459, -0.005574487149715424, 0.7991368770599365, -0.041289426386356354, -9.835079193115234) 
(2023-05-26_16-35-34.964, 1685093734.961372, 1369128934.961372, -7.313216333333333, 112.78984816666667, 27.0, -0.005377147346735001, 0.009484028443694115, 0.0054045384749770164, 0.7611099481582642, -0.06993823498487473, -9.839842796325684) 
(2023-05-26_16-35-35.057, 1685093735.056058, 1369128935.056058, -7.313216333333333, 112.78984816666667, 27.0, -0.008484932594001293, 0.0076494375243783, -0.001313469372689724, 0.742019534111023, 0.0065535008907318115, -9.844563484191895) 
(2023-05-26_16-35-35.136, 1685093735.13473, 1369128935.13473, -7.313216333333333, 112.78984816666667, 27.0, -0.0005313977599143982, 0.002794058993458748, -0.0049299211241304874, 0.7277904748916626, -0.017345063388347626, -9.86372184753418) 
(2023-05-26_16-35-35.230, 1685093735.22832, 1369128935.22832, -7.313216333333333, 112.78984816666667, 27.0, 0.004403227940201759, 0.0003396701067686081, 0.003029131330549717, 0.7895654439926147, -0.031694985926151276, -9.791954040527344) 
(2023-05-26_16-35-35.326, 1685093735.323201, 1369128935.323201, -7.313216, 112.789848, 27.0, -0.0011444035917520523, 0.000940617173910141, -0.001875028945505619, 0.7134793996810913, -0.002978295087814331, -9.83974838256836) 
(2023-05-26_16-35-35.420, 1685093735.418744, 1369128935.418744, -7.313216, 112.789848, 27.0, -0.004185240715742111, -0.0009528566151857376, 0.00971428956836462, 0.7514774799346924, 0.04001890867948532, -9.820605278015137) 
(2023-05-26_16-35-35.498, 1685093735.497536, 1369128935.497536, -7.313216, 112.789848, 27.0, -0.0041271355003118515, 0.005158543586730957, 0.017017487436532974, 0.808538556098938, 0.06864809989929199, -9.82065200805664) 
(2023-05-26_16-35-35.576, 1685093735.575884, 1369128935.575884, -7.313216, 112.789848, 27.0, -0.010952932760119438, 0.007644733414053917, -0.003763438668102026, 0.8514566421508789, -0.09866156429052353, -9.782485961914062) 
(2023-05-26_16-35-35.671, 1685093735.670693, 1369128935.670693, -7.313216, 112.789848, 27.0, -0.007864800281822681, 0.008264109492301941, -0.0007029501721262932, 0.813407301902771, -0.003080517053604126, -9.863809585571289) 
(2023-05-26_16-35-35.767, 1685093735.764127, 1369128935.764127, -7.313216, 112.789848, 27.0, -0.009138581342995167, 0.003982990980148315, -0.006796075962483883, 0.8134443759918213, -0.06998703628778458, -9.844691276550293) 
(2023-05-26_16-35-35.878, 1685093735.876264, 1369128935.876264, -7.313216, 112.789848, 27.0, -0.009112661704421043, 0.0064251963049173355, -0.0031425035558640957, 0.7942138910293579, 0.030468478798866272, -9.744023323059082) 
(2023-05-26_16-35-35.973, 1685093735.971781, 1369128935.971781, -7.313216, 112.789848, 27.0, -0.002323472872376442, 0.0033549536019563675, 0.00848673190921545, 0.8229011297225952, -0.04129856824874878, -9.815947532653809) 
(2023-05-26_16-35-36.096, 1685093736.095097, 1369128936.095097, -7.313216, 112.789848, 27.0, 0.0032000821083784103, 0.004623936489224434, 0.004231310449540615, 0.7944180965423584, -0.06041646748781204, -9.854244232177734) 
(2023-05-26_16-35-36.191, 1685093736.19072, 1369128936.19072, -7.313216, 112.789848, 27.0, -0.011621772311627865, 0.002759147435426712, -0.011683075688779354, 0.7896087169647217, -0.031718410551548004, -9.830272674560547) 
(2023-05-26_16-35-36.287, 1685093736.286285, 1369128936.286285, -7.313216, 112.789848, 27.0, -0.0017677098512649536, -0.0033687669783830643, 0.0017980001866817474, 0.7419829368591309, 0.011350944638252258, -9.815823554992676) 
(2023-05-26_16-35-36.399, 1685093736.397831, 1369128936.397831, -7.313216, 112.789848, 27.0, 0.00012307241559028625, 0.000913526862859726, 0.008503618650138378, 0.7324049472808838, 0.05916972458362579, -9.796624183654785) 
(2023-05-26_16-35-36.511, 1685093736.509362, 1369128936.509362, -7.313216, 112.789848, 27.0, -0.0017636790871620178, -0.002139812335371971, 0.0011838097125291824, 0.761019229888916, -0.022113136947155, -9.796706199645996) 
(2023-05-26_16-35-36.605, 1685093736.60357, 1369128936.60357, -7.313216, 112.789848, 27.0, -0.003585582599043846, 0.003993576392531395, -0.0012836437672376633, 0.8370648622512817, 0.044744208455085754, -9.78717041015625) 
(2023-05-26_16-35-36.698, 1685093736.696894, 1369128936.696894, -7.313216, 112.789848, 27.0, 0.006847068667411804, -0.003948131576180458, 0.0048826709389686584, 0.7515326738357544, 0.0017682164907455444, -9.839788436889648) 
